CODCLI,ESPECIE,PORTE,IDADE,REPRESENTACAO
316658,CÃES,PEQUENO,FILHOTE,0.00015%
326937,CÃES,PEQUENO,ADULTO,0.00062%
307813,CÃES,PEQUENO,ADULTO,0.00031%
64933,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
314044,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
58005,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
332292,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
302060,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
64616,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
332970,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
268192,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
318022,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
328809,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
58025,CÃES,PEQUENO,ADULTO,0.00062%
270258,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
321133,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
270377,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
329932,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
13970,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
334198,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
307357,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00232%
318951,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
57359,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
301474,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
314132,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
334315,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
318111,CÃES,PEQUENO,ADULTO,0.00077%
327049,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
308183,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
302159,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
332660,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
19407,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
306832,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
21308,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
330781,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
317368,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
331502,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
333448,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
324779,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
307944,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
21005,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
32451,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
24809,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
302391,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
325306,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
62534,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
2968,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
13655,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
317831,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
319214,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
63593,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00062%
18402,CÃES,PEQUENO,ADULTO|SÊNIOR,0.00031%
267978,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00155%
313086,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
28735,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
327056,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
328925,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
329301,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
333030,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
333285,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
314941,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
327691,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
21126,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
64516,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00557%
268287,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
32494,CÃES,PEQUENO,ADULTO|SÊNIOR,0.00031%
21507,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
319828,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
19163,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
270387,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
308302,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
327542,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00356%
32535,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
17232,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
329525,CÃES,PEQUENO,ADULTO|SÊNIOR,0.00031%
329901,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
330808,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
333115,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
17172,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
22477,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00062%
58389,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
271061,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
61829,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
57670,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
301532,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
56200,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00093%
25858,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
330845,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
320722,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
323644,CÃES,PEQUENO,ADULTO|SÊNIOR,0.00031%
324280,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
325263,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
327408,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
327979,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
327993,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
330283,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
331678,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
21446,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
320824,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
317013,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
317860,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
21922,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
325299,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
332009,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
308298,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
319769,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
306325,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
330774,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
329380,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
333376,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
334329,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
319318,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
309105,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
317122,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
319688,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
324088,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
317657,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
328791,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
330627,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
330883,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
25130,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
331456,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
332407,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
334255,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
306072,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
26169,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
324213,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
314816,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
326468,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
331571,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
20469,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00093%
316691,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00201%
330939,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
312562,CÃES,PEQUENO,ADULTO,0.00015%
329523,CÃES,PEQUENO,ADULTO,0.00015%
332296,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
270664,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00031%
270947,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00015%
308151,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00031%
306136,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00062%
319022,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00046%
314735,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00015%
320669,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00031%
320785,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00015%
25637,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00015%
302686,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00062%
327174,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00015%
306180,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
325521,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00124%
325905,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
55918,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
328418,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
312587,ROEDORES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
312699,ROEDORES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
315175,ROEDORES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
320094,ROEDORES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
324836,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00155%
325325,ROEDORES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00201%
330713,ROEDORES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
331999,ROEDORES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
266642,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
306980,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
320437,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00031%
308572,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00031%
312310,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
320310,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00093%
325313,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
303373,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
326530,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
327491,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
330669,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
331994,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
332797,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
332681,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
333831,ROEDORES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00015%
64074,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
307642,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
15932,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
334084,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
307475,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
318408,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.03004%
320449,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
313587,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
62465,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00697%
329139,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
329888,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
309788,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
61796,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
62509,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00077%
321330,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00294%
330089,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00248%
330451,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00325%
334044,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00062%
334417,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
330557,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
271406,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
317701,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
271283,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
329135,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
330983,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
331364,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00434%
319815,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
331864,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
333753,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
320271,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
17661,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
307109,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
327926,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
267311,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
17671,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
331027,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
332020,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
329173,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
309119,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
328152,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
315098,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00031%
329998,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00232%
308164,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
317595,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
308338,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
13401,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
330994,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
270409,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00015%
20644,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00015%
22336,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
331659,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
333490,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
15746,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
332633,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
333758,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
328191,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
331311,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
327386,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
309861,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
324896,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00124%
328515,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00480%
309185,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00062%
314710,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
319287,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00077%
318354,CÃES,PEQUENO,ADULTO,0.00077%
324964,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
319833,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00093%
266456,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00077%
268050,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00155%
323983,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00604%
324180,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
328936,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
329369,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
319061,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00062%
318509,CÃES,PEQUENO,ADULTO,0.00031%
319620,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00031%
333654,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
328687,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
323904,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00294%
331901,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
63274,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
21717,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
21924,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
325397,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
267602,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
327543,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
330940,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
319020,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00093%
321259,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
17334,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00201%
324061,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00062%
324300,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00248%
15931,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00093%
65114,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
324943,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
330610,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
307871,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
333214,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
269865,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00186%
331021,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
529,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00155%
333967,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00186%
32963,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
333720,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
21917,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00263%
333242,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
325387,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
332369,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
333698,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00077%
330421,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
268241,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
